Trampa,Tau,Error Tau,Pc,Temperatura,Intensidad,Error Intensidad,tph,Máscara,p-valor
"(781, 134)",0.0006800771643539756,1.799460915015941e-05,0.6760802323531093,127,"[8.246875762939453, 38.061161041259766, 74.1922607421875, 88.79940795898438, 178.58839416503906, 297.7486572265625, 439.0699462890625, 643.359375, 917.2747802734375, 1076.81640625, 1112.907958984375, 1271.8570556640625, 1384.2410888671875, 1133.125, 1083.1400146484375, 804.7422485351562, 587.3576049804688, 295.39361572265625, 194.58035278320312, 1.4360122680664062, 2.8324403762817383, 9.728570938110352]","[50.10037635069194, 50.101061569519416, 50.10438897421146, 50.10146947092407, 50.101703533259816, 50.10442176411014, 50.10469656405667, 50.100800075741496, 50.102717364128026, 50.10226171334048, 50.10185974343361, 50.100363502519116, 50.10157231022283, 50.10103431043931, 50.10109451380962, 50.10193663998038, 50.10049159484443, 50.100991993035485, 50.10069633770884, 50.10253629894914, 50.104243772275716, 50.10198103379183]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.09555963955887696
"(585, 478)",0.0014220608549686885,1.2129771897569809e-05,2.097530824118811,127,"[114.53152465820312, 176.54229736328125, 205.56626892089844, 265.1993408203125, 455.5794677734375, 589.755126953125, 740.18603515625, 1173.22705078125, 1458.552978515625, 1943.34814453125, 2395.596435546875, 3109.7783203125, 3619.432861328125, 3837.738525390625, 4041.87744140625, 3852.10791015625, 3355.088134765625, 2567.369873046875, 1899.869384765625, 1131.297119140625, 637.7077026367188, 266.1377868652344]","[50.08790421234154, 50.08792970820793, 50.08896893128641, 50.091530813963615, 50.08877339111803, 50.090773077936674, 50.08923933934585, 50.088394594264656, 50.08945274383722, 50.08980947982939, 50.09013477502964, 50.089880826955856, 50.08833142264532, 50.08957191436778, 50.091930649396936, 50.09057591385221, 50.08967124160064, 50.08934380635467, 50.08999199770583, 50.088289779602064, 50.08894751871717, 50.08933094861393]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.06575825326675849
"(586, 542)",0.0016991757034716334,3.1439290470401457e-05,0.9690837819725877,127,"[37.97737121582031, 69.27168273925781, 40.42874526977539, 177.3624725341797, 158.21470642089844, 261.9300842285156, 378.2412414550781, 476.2645263671875, 599.35693359375, 783.0042724609375, 1045.47607421875, 1244.9998779296875, 1482.41357421875, 1711.320556640625, 1845.3529052734375, 1859.4332275390625, 1682.71923828125, 1408.063720703125, 1064.25830078125, 689.6890869140625, 337.602783203125, 196.4713134765625]","[50.08790421234154, 50.08792970820793, 50.08896893128641, 50.091530813963615, 50.08877339111803, 50.090773077936674, 50.08923933934585, 50.088394594264656, 50.08945274383722, 50.08980947982939, 50.09013477502964, 50.089880826955856, 50.08833142264532, 50.08957191436778, 50.091930649396936, 50.09057591385221, 50.08967124160064, 50.08934380635467, 50.08999199770583, 50.088289779602064, 50.08894751871717, 50.08933094861393]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.7755153685599331
"(417, 497)",0.0017488085373628592,3.3750837570243976e-05,0.9296378284162671,127,"[6.325431823730469, 14.611260414123535, 30.342538833618164, 118.82745361328125, 178.41729736328125, 329.8810729980469, 275.82891845703125, 440.561279296875, 481.4508361816406, 728.3553466796875, 879.30078125, 1198.8260498046875, 1346.88037109375, 1670.50390625, 1791.40234375, 1886.880615234375, 1696.103759765625, 1283.4166259765625, 1004.9150390625, 606.8267822265625, 475.6039733886719, 40.99703598022461]","[50.08790421234154, 50.08792970820793, 50.08896893128641, 50.091530813963615, 50.08877339111803, 50.090773077936674, 50.08923933934585, 50.088394594264656, 50.08945274383722, 50.08980947982939, 50.09013477502964, 50.089880826955856, 50.08833142264532, 50.08957191436778, 50.091930649396936, 50.09057591385221, 50.08967124160064, 50.08934380635467, 50.08999199770583, 50.088289779602064, 50.08894751871717, 50.08933094861393]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.1736397668379146
"(70, 460)",0.0016093505926271345,3.930265535648058e-05,0.7335443893892013,127,"[66.15315246582031, 2.439250946044922, 20.255386352539062, 138.45892333984375, 154.21026611328125, 197.739501953125, 218.21511840820312, 509.7471618652344, 462.351318359375, 642.71240234375, 757.2951049804688, 1062.71435546875, 1152.2020263671875, 1318.02880859375, 1350.19775390625, 1387.875244140625, 1229.162109375, 972.8009033203125, 816.20166015625, 553.8636474609375, 252.61395263671875, 87.94181060791016]","[50.08790421234154, 50.08792970820793, 50.08896893128641, 50.091530813963615, 50.08877339111803, 50.090773077936674, 50.08923933934585, 50.088394594264656, 50.08945274383722, 50.08980947982939, 50.09013477502964, 50.089880826955856, 50.08833142264532, 50.08957191436778, 50.091930649396936, 50.09057591385221, 50.08967124160064, 50.08934380635467, 50.08999199770583, 50.088289779602064, 50.08894751871717, 50.08933094861393]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.17427701049016023
"(618, 389)",0.0025643106612780377,0.00020757247015524552,0.22613573047115193,127,"[22.34886932373047, 76.74124145507812, 26.411907196044922, 107.31047821044922, 78.82206726074219, 56.10614013671875, 13.695716857910156, 5.009698390960693, 62.63698959350586, 6.465786933898926, 220.69625854492188, 142.00875854492188, 243.95501708984375, 380.677001953125, 455.423095703125, 418.38726806640625, 526.4757690429688, 384.1935729980469, 288.5443115234375, 282.2164611816406, 118.26414489746094, 103.77896118164062]","[50.08790421234154, 50.08792970820793, 50.08896893128641, 50.091530813963615, 50.08877339111803, 50.090773077936674, 50.08923933934585, 50.088394594264656, 50.08945274383722, 50.08980947982939, 50.09013477502964, 50.089880826955856, 50.08833142264532, 50.08957191436778, 50.091930649396936, 50.09057591385221, 50.08967124160064, 50.08934380635467, 50.08999199770583, 50.088289779602064, 50.08894751871717, 50.08933094861393]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.1167389739881216
"(527, 509)",0.0016853580785996783,7.280426034612702e-05,0.41501509674714543,127,"[95.45217895507812, 6.471309661865234, 0.1702594757080078, 130.274658203125, 74.62985229492188, 156.75430297851562, 139.612060546875, 280.4508361816406, 211.81881713867188, 403.8564147949219, 443.4306335449219, 537.480712890625, 648.525634765625, 692.433349609375, 772.9327392578125, 789.8634033203125, 712.7769775390625, 586.969970703125, 510.78070068359375, 287.3954772949219, 178.803466796875, 11.788793563842773]","[50.08790421234154, 50.08792970820793, 50.08896893128641, 50.091530813963615, 50.08877339111803, 50.090773077936674, 50.08923933934585, 50.088394594264656, 50.08945274383722, 50.08980947982939, 50.09013477502964, 50.089880826955856, 50.08833142264532, 50.08957191436778, 50.091930649396936, 50.09057591385221, 50.08967124160064, 50.08934380635467, 50.08999199770583, 50.088289779602064, 50.08894751871717, 50.08933094861393]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.6091100920503545
"(753, 568)",1.9035195055626073e-05,5.663494391675684e-07,0.8250821713805286,127,"[1516.128173828125, 1575.5224609375, 1517.623779296875, 1432.97900390625, 1315.107421875, 849.502685546875, 581.181884765625, 289.54876708984375, 151.1193389892578, 16.3984375, 67.43844604492188, 34.879981994628906, 37.96336364746094, 83.82475280761719, 17.37486457824707, 38.580142974853516, 16.286907196044922, 12.735992431640625, 4.732893466949463, 39.247440338134766, 99.85842895507812, 37.26858901977539]","[50.08790421234154, 50.08792970820793, 50.08896893128641, 50.091530813963615, 50.08877339111803, 50.090773077936674, 50.08923933934585, 50.088394594264656, 50.08945274383722, 50.08980947982939, 50.09013477502964, 50.089880826955856, 50.08833142264532, 50.08957191436778, 50.091930649396936, 50.09057591385221, 50.08967124160064, 50.08934380635467, 50.08999199770583, 50.088289779602064, 50.08894751871717, 50.08933094861393]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.5190506050300484
"(76, 488)",1.6409902126614213e-05,3.7757126489141275e-07,1.1381997863010291,127,"[2166.935791015625, 2189.1201171875, 2105.1767578125, 1902.8319091796875, 1423.8306884765625, 1008.6633911132812, 699.0076904296875, 322.02142333984375, 186.4635009765625, 87.79364013671875, 21.890625, 85.57435607910156, 71.64358520507812, 10.576778411865234, 28.08405303955078, 40.75727081298828, 13.841863632202148, 91.97494506835938, 56.609375, 22.84482765197754, 67.82624053955078, 43.94046401977539]","[50.08790421234154, 50.08792970820793, 50.08896893128641, 50.091530813963615, 50.08877339111803, 50.090773077936674, 50.08923933934585, 50.088394594264656, 50.08945274383722, 50.08980947982939, 50.09013477502964, 50.089880826955856, 50.08833142264532, 50.08957191436778, 50.091930649396936, 50.09057591385221, 50.08967124160064, 50.08934380635467, 50.08999199770583, 50.088289779602064, 50.08894751871717, 50.08933094861393]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.24804790599084656
"(132, 560)",1.660857482974162e-05,4.905317511365404e-07,0.8817592192597844,127,"[1670.10009765625, 1704.706298828125, 1580.643798828125, 1502.864013671875, 1179.361083984375, 802.4824829101562, 537.614501953125, 169.81356811523438, 129.06869506835938, 68.89682006835938, 70.01131439208984, 56.80388259887695, 0.31842803955078125, 77.94908905029297, 13.8984375, 15.844289779663086, 8.199084281921387, 57.522090911865234, 32.224945068359375, 74.88604736328125, 52.07354736328125, 88.95096588134766]","[50.08790421234154, 50.08792970820793, 50.08896893128641, 50.091530813963615, 50.08877339111803, 50.090773077936674, 50.08923933934585, 50.088394594264656, 50.08945274383722, 50.08980947982939, 50.09013477502964, 50.089880826955856, 50.08833142264532, 50.08957191436778, 50.091930649396936, 50.09057591385221, 50.08967124160064, 50.08934380635467, 50.08999199770583, 50.088289779602064, 50.08894751871717, 50.08933094861393]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.313338256224422
"(153, 224)",0.00210845768021896,8.449239595882076e-05,0.450779971701671,130,"[84.60074615478516, 4.969196319580078, 83.89225769042969, 59.41353988647461, 96.91859436035156, 123.62931823730469, 185.75119018554688, 301.450439453125, 274.40863037109375, 367.5562438964844, 422.7657775878906, 569.5233764648438, 618.3546142578125, 711.1092529296875, 775.47607421875, 818.3412475585938, 839.239990234375, 692.2430419921875, 609.743408203125, 486.92083740234375, 351.58184814453125, 117.818603515625]","[50.10127485558302, 50.0999620399772, 50.101474901637786, 50.10331808954957, 50.10073569801211, 50.10098131679869, 50.10386991925916, 50.102343168450645, 50.1026095818898, 50.10207098187509, 50.09951455851698, 50.0999996158126, 50.16352624664229, 50.10210306361888, 50.103197368771625, 50.102656683103085, 50.100551125430464, 50.10133247209723, 50.10230138372046, 50.103007032205774, 50.10211686927986, 50.101484200398566]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.08807015627058418
"(820, 179)",0.0013705587549453463,3.052104796258275e-05,0.8034928117083071,130,"[52.98139953613281, 38.05461120605469, 70.7328872680664, 164.5196533203125, 186.49374389648438, 279.0618896484375, 313.03155517578125, 464.80328369140625, 544.96142578125, 769.8203735351562, 1024.5316162109375, 1215.57958984375, 1376.3551025390625, 1460.584716796875, 1530.2474365234375, 1394.697998046875, 1275.836669921875, 998.4166870117188, 761.7705078125, 406.0386962890625, 203.53363037109375, 1.5848236083984375]","[50.10127485558302, 50.0999620399772, 50.101474901637786, 50.10331808954957, 50.10073569801211, 50.10098131679869, 50.10386991925916, 50.102343168450645, 50.1026095818898, 50.10207098187509, 50.09951455851698, 50.0999996158126, 50.16352624664229, 50.10210306361888, 50.103197368771625, 50.102656683103085, 50.100551125430464, 50.10133247209723, 50.10230138372046, 50.103007032205774, 50.10211686927986, 50.101484200398566]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.7793957549252561
